latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,daynight,brightness,frp,log_frp,delta_brightness,confidence_enc,land_use_type,distance_to_industrial,historical_frequency,time_of_day,season,month,category
31.64126,74.42704,308.12,0.39,0.36,2026-08-30,2055,N,VIIRS,n,2.0NRT,295.23,N,308.12,0.49,0.3987761199573678,12.89,1,unknown,50000.0,0,Evening,Monsoon,8,Anomaly/Unclassified
32.29058,70.73904,314.07,0.38,0.36,2026-08-29,2116,N,VIIRS,n,2.0NRT,298.8,N,314.07,3.05,1.3987168811184478,15.27,1,unknown,50000.0,0,Evening,Monsoon,8,Anomaly/Unclassified
31.65704,78.40268,329.09,0.46,0.63,2026-08-29,712,N,VIIRS,l,2.0NRT,303.31,D,329.09,4.03,1.6154199841116479,25.78,0,unknown,50000.0,0,Morning,Monsoon,8,Anomaly/Unclassified
32.29657,74.31654,307.16,0.52,0.5,2026-08-28,2133,N,VIIRS,n,2.0NRT,292.56,N,307.16,2.54,1.264126727145683,14.6,1,unknown,50000.0,0,Evening,Monsoon,8,Anomaly/Unclassified
32.08598,74.16589,308.49,0.45,0.39,2026-08-29,2116,N,VIIRS,n,2.0NRT,295.49,N,308.49,0.84,0.6097655716208943,13.0,1,unknown,50000.0,0,Evening,Monsoon,8,Anomaly/Unclassified
32.08685,74.16118,310.53,0.45,0.39,2026-08-29,2116,N,VIIRS,n,2.0NRT,295.5,N,310.53,0.89,0.636576829071551,15.03,1,unknown,50000.0,2,Evening,Monsoon,8,Agricultural Burning
32.0868,74.16059,315.49,0.39,0.36,2026-08-30,2055,N,VIIRS,n,2.0NRT,294.79,N,315.49,2.11,1.1346227261911428,20.7,1,unknown,50000.0,2,Evening,Monsoon,8,Agricultural Burning
32.08741,74.15643,308.49,0.39,0.36,2026-08-30,2055,N,VIIRS,n,2.0NRT,294.49,N,308.49,0.65,0.5007752879124893,14.0,1,unknown,50000.0,2,Evening,Monsoon,8,Agricultural Burning
32.13232,74.17843,312.92,0.39,0.36,2026-08-30,2055,N,VIIRS,n,2.0NRT,295.18,N,312.92,0.79,0.5822156198526637,17.74,1,unknown,50000.0,0,Evening,Monsoon,8,Anomaly/Unclassified
32.05318,73.38254,337.5,0.44,0.39,2026-08-30,835,N,VIIRS,n,2.0NRT,301.33,D,337.5,3.08,1.4060969884160703,36.17,1,unknown,50000.0,0,Morning,Monsoon,8,Anomaly/Unclassified
32.09223,73.23719,330.89,0.44,0.38,2026-08-30,835,N,VIIRS,n,2.0NRT,299.99,D,330.89,2.2,1.1631508098056809,30.9,1,unknown,50000.0,0,Morning,Monsoon,8,Anomaly/Unclassified
32.30693,73.28819,337.47,0.44,0.38,2026-08-30,835,N,VIIRS,n,2.0NRT,297.34,D,337.47,3.64,1.534714366238164,40.13,1,unknown,50000.0,0,Morning,Monsoon,8,Anomaly/Unclassified
32.88834,71.61575,316.14,0.33,0.55,2026-08-27,2153,N,VIIRS,n,2.0NRT,296.86,N,316.14,1.67,0.9820784724121582,19.28,1,unknown,50000.0,3,Evening,Monsoon,8,Industrial (Normal)
32.88881,71.6145,315.56,0.55,0.42,2026-08-28,2133,N,VIIRS,n,2.0NRT,296.37,N,315.56,4.89,1.7732559976634952,19.19,1,unknown,50000.0,0,Evening,Monsoon,8,Anomaly/Unclassified
32.88894,71.61886,332.63,0.42,0.45,2026-08-29,852,N,VIIRS,l,2.0NRT,303.58,D,332.63,2.94,1.3711807233098425,29.05,0,unknown,50000.0,3,Morning,Monsoon,8,Industrial (Normal)
32.8883,71.61584,331.99,0.4,0.37,2026-08-30,835,N,VIIRS,l,2.0NRT,303.18,D,331.99,1.77,1.0188473201992472,28.81,0,unknown,50000.0,3,Morning,Monsoon,8,Industrial (Normal)
32.88999,71.6175,308.91,0.48,0.4,2026-08-30,2055,N,VIIRS,n,2.0NRT,293.74,N,308.91,3.33,1.4655675420143985,15.17,1,unknown,50000.0,3,Evening,Monsoon,8,Industrial (Normal)
32.64531,72.97565,307.22,0.43,0.46,2026-08-28,2133,N,VIIRS,n,2.0NRT,295.31,N,307.22,1.63,0.9669838461896731,11.91,1,unknown,50000.0,0,Evening,Monsoon,8,Anomaly/Unclassified
32.57529,72.56393,313.33,0.4,0.37,2026-08-29,2116,N,VIIRS,n,2.0NRT,296.49,N,313.33,2.59,1.2781522025001875,16.84,1,unknown,50000.0,0,Evening,Monsoon,8,Anomaly/Unclassified
32.57351,72.56357,309.26,0.44,0.38,2026-08-30,2055,N,VIIRS,n,2.0NRT,294.88,N,309.26,4.1,1.62924053973028,14.38,1,unknown,50000.0,0,Evening,Monsoon,8,Anomaly/Unclassified
32.64409,72.9769,307.1,0.42,0.38,2026-08-30,2055,N,VIIRS,n,2.0NRT,293.7,N,307.1,1.59,0.9516578757114464,13.4,1,unknown,50000.0,0,Evening,Monsoon,8,Anomaly/Unclassified
33.54621,71.55232,307.93,0.38,0.36,2026-08-29,2116,N,VIIRS,n,2.0NRT,294.71,N,307.93,0.76,0.5653138090500605,13.22,1,unknown,50000.0,0,Evening,Monsoon,8,Anomaly/Unclassified
33.58202,69.2417,340.44,0.39,0.36,2026-08-30,835,N,VIIRS,l,2.0NRT,315.16,D,340.44,3.52,1.5085119938441398,25.28,0,unknown,50000.0,0,Morning,Monsoon,8,Anomaly/Unclassified
33.29675,71.1889,308.48,0.61,0.53,2026-08-27,2153,N,VIIRS,n,2.0NRT,294.71,N,308.48,0.62,0.4824261492442927,13.77,1,unknown,50000.0,2,Evening,Monsoon,8,Agricultural Burning
33.24416,71.29903,315.28,0.52,0.42,2026-08-28,2133,N,VIIRS,n,2.0NRT,295.52,N,315.28,4.38,1.682688374173693,19.76,1,unknown,50000.0,0,Evening,Monsoon,8,Anomaly/Unclassified
33.29671,71.18774,310.92,0.51,0.41,2026-08-28,2133,N,VIIRS,n,2.0NRT,295.41,N,310.92,3.28,1.4539530095937052,15.51,1,unknown,50000.0,2,Evening,Monsoon,8,Agricultural Burning
33.29611,71.18341,310.8,0.51,0.41,2026-08-30,2055,N,VIIRS,n,2.0NRT,293.05,N,310.8,0.8,0.5877866649021191,17.75,1,unknown,50000.0,0,Evening,Monsoon,8,Anomaly/Unclassified
33.29622,71.18803,306.97,0.51,0.41,2026-08-30,2055,N,VIIRS,n,2.0NRT,293.04,N,306.97,1.09,0.7371640659767197,13.93,1,unknown,50000.0,2,Evening,Monsoon,8,Agricultural Burning
33.23443,71.51507,309.83,0.53,0.42,2026-08-28,2133,N,VIIRS,n,2.0NRT,294.83,N,309.83,2.87,1.3532545070416904,15.0,1,unknown,50000.0,0,Evening,Monsoon,8,Anomaly/Unclassified
33.23603,71.51531,310.32,0.39,0.36,2026-08-29,2116,N,VIIRS,n,2.0NRT,294.86,N,310.32,1.67,0.9820784724121582,15.46,1,unknown,50000.0,0,Evening,Monsoon,8,Anomaly/Unclassified
33.40789,71.94046,309.3,0.39,0.36,2026-08-29,2116,N,VIIRS,n,2.0NRT,295.7,N,309.3,2.04,1.1118575154181303,13.6,1,unknown,50000.0,0,Evening,Monsoon,8,Anomaly/Unclassified
33.80159,72.09836,307.55,0.33,0.55,2026-08-27,2153,N,VIIRS,n,2.0NRT,294.52,N,307.55,0.73,0.5481214085096876,13.03,1,unknown,50000.0,0,Evening,Monsoon,8,Anomaly/Unclassified
33.84936,72.20547,340.8,0.42,0.38,2026-08-30,835,N,VIIRS,n,2.0NRT,297.4,D,340.8,3.38,1.4770487243883548,43.4,1,unknown,50000.0,0,Morning,Monsoon,8,Anomaly/Unclassified
34.84531,73.12538,298.62,0.4,0.44,2026-08-28,2133,N,VIIRS,n,2.0NRT,286.73,N,298.62,1.3,0.832909122935104,11.89,1,unknown,50000.0,0,Evening,Monsoon,8,Anomaly/Unclassified
35.22365,72.93259,298.49,0.39,0.36,2026-08-29,2114,N,VIIRS,n,2.0NRT,284.43,N,298.49,0.66,0.5068176023684519,14.06,1,unknown,50000.0,0,Evening,Monsoon,8,Anomaly/Unclassified
